Unnamed: 0,text,place,uri,collector,area,lat,lon,normtext
107446,Τσ΄αλεπούς του κάλισμα,"Λέσβος, Πλαγιά",http://hdl.handle.net/20.500.11853/157792,"Σαρέλλης, Εμμανουήλ",Λέσβος,39.17584185,25.99891345023241,Τσ΄αλεπούς του κάλισμα
696,Γω έχου τού γάλα σήμιρα,Λέσβος,http://hdl.handle.net/20.500.11853/197571,"Αναγνώστου, Σ.",Λέσβος,39.17584185,25.99891345023241,Γω έχου τού γάλα σήμιρα
948,"Τι σι μέλ΄ ισένα για τ΄ Δισπότ΄ τα μλάρια, καλλβουμένα είνι για αξικαλλίβουτα;",Λέσβος,http://hdl.handle.net/20.500.11853/279908,"Αναγνώστου, Σ.",Λέσβος,39.17584185,25.99891345023241,"Τι σι μέλ΄ ισένα για τ΄ Δισπότ΄ τα μλάρια, καλλβουμένα  είναι για αξικαλλίβουτα;"
44626,Ντουμάνι τσι κακό!,"Λέσβος, Πάμφυλα",http://hdl.handle.net/20.500.11853/268320,"Κονταράς, Περικλής Δ.",Λέσβος,39.17584185,25.99891345023241,Ντουμάνι τσι κακό!
107300,"Νηστεύγ' η δούλος του Θιού, γιακί 'εν έχ' να φάγη","Λέσβος, Πλαγιά",http://hdl.handle.net/20.500.11853/287292,"Σαρέλλης, Εμμανουήλ",Λέσβος,39.17584185,25.99891345023241,"Νηστεύγ' η δούλος του Θιού, γιακί 'εν έχ' να φάγη"
107341,Ούλα τάχ' η Μαριγή μό' η φιριτζιές τής λείπ',"Λέσβος, Πλαγιά",http://hdl.handle.net/20.500.11853/277057,"Σαρέλλης, Εμμανουήλ",Λέσβος,39.17584185,25.99891345023241,Ούλα τάχ' η Μαριγή μό' η φιριτζιές τής λείπ'
966,Του πήγι δύο χέρια (ή τρία ...),Λέσβος,http://hdl.handle.net/20.500.11853/214825,"Αναγνώστου, Σ.",Λέσβος,39.17584185,25.99891345023241,Του πήγι δύο χέρια (ή τρία ...)
66208,Κάθα πράμα 'πε το ράμμα κι' η τ'γανόπ'τα 'πε το βράσμα,"Λέσβος, Τελώνια",http://hdl.handle.net/20.500.11853/262104,"Λουκάτος, Δημήτριος Σ.",Λέσβος,39.17584185,25.99891345023241,Κάθα πράμα 'πε το ράμμα κι' η τ'γανόπ'τα 'πε το βράσμα
866,Πάτ'σι μέσ' 'ς πίττα,Λέσβος,http://hdl.handle.net/20.500.11853/248291,"Αναγνώστου, Σ.",Λέσβος,39.17584185,25.99891345023241,Πάτ'σι μέσ' 'ς πίττα
107226,Έχε ζεστά τα πόδια σου τη κεφαλή σου κρύα το στόμαχό σου ελαφρόν ναχης πάντα υγεία,"Λέσβος, Πλαγιά",http://hdl.handle.net/20.500.11853/262052,"Σαρέλλης, Εμμανουήλ",Λέσβος,39.17584185,25.99891345023241,Έχε ζεστά τα πόδια σου τη κεφαλή σου κρύα το στόμαχό σου ελαφρόν ναχης πάντα υγεία
65592,"Γέρο σα δεν έχ'ς, γέρο ν' αγοράης, κι' όπου θέλεις για να πας πάντα γέρο να ρωτάς","Λέσβος, Αγιάσσος",http://hdl.handle.net/20.500.11853/163977,"Λουκάτος, Δημήτριος Σ.",Λέσβος,39.17584185,25.99891345023241,"Γέρο σα δεν έχ'ς, γέρο ν' αγοράης, κι' όπου θέλεις για να πας πάντα γέρο να ρωτάς"
107444,Τσ' κατσίκας η κ.... είνι μάστουρ'ς π' κάν' στρουτ' λες βιρβιλιές,"Λέσβος, Πλαγιά",http://hdl.handle.net/20.500.11853/213347,"Σαρέλλης, Εμμανουήλ",Λέσβος,39.17584185,25.99891345023241,Τσ' κατσίκας η κ....  είναι μάστουρ'ς π' κάν' στρουτ' λες βιρβιλιές
682,Αυτά να τα πης στου χλήδουνα,Λέσβος,http://hdl.handle.net/20.500.11853/205328,"Αναγνώστου, Σ.",Λέσβος,39.17584185,25.99891345023241,Αυτά να τα πης στου χλήδουνα
65616,"Γιά ένα, γιά κανένα","Λέσβος, Πέτρα",http://hdl.handle.net/20.500.11853/163881,"Λουκάτος, Δημήτριος Σ.",Λέσβος,39.17584185,25.99891345023241,"Γιά ένα, γιά κανένα"
65263,Αλιβροπαπούδες κι παπόγλυνες,"Λέσβος, Τελώνια",http://hdl.handle.net/20.500.11853/151724,"Λουκάτος, Δημήτριος Σ.",Λέσβος,39.17584185,25.99891345023241,Αλιβροπαπούδες κι παπόγλυνες
9887,"Αλλοί στο γνωστικό, σαν τον βρουν δυο παλαβοί",Λέσβος,http://hdl.handle.net/20.500.11853/284980,"Δήμου, Φώτιος",Λέσβος,39.17584185,25.99891345023241,"Αλλοί στο γνωστικό, σαν τον βρουν δυο παλαβοί"
824,"Να δης πους εχ΄τουν τόπου τς η ρήμμα, που πουλλυσύλιγι η μακαρίτς η πατέρας υμ: παραρρηξιμνιό καράβ΄σι καλό λιμνιώνα",Λέσβος,http://hdl.handle.net/20.500.11853/261982,"Αναγνώστου, Σ.",Λέσβος,39.17584185,25.99891345023241,"Να δης πους εχ΄τουν τόπου τς η ρήμμα, που πουλλυσύλιγι η μακαρίτς η πατέρας υμ: παραρρηξιμνιό καράβ΄σι καλό λιμνιώνα"
66160,Θα πάω να κάψω τη θάλασσα – Αμ κάϊτ' η θάλασσα; - Δε θα κάνη τσίζ;,"Λέσβος, Τελώνια",http://hdl.handle.net/20.500.11853/266859,"Λουκάτος, Δημήτριος Σ.",Λέσβος,39.17584185,25.99891345023241,Θα πάω να κάψω τη θάλασσα – Αμ κάϊτ' η θάλασσα; - Δε θα κάνη τσίζ;
887,Που γεννηθή στην κουπριά την κουπριά θυμάται,Λέσβος,http://hdl.handle.net/20.500.11853/170188,"Αναγνώστου, Σ.",Λέσβος,39.17584185,25.99891345023241,Που γεννηθή στην κουπριά την κουπριά θυμάται
67546,"Πολλά μουρά, πολλά κισμέτια","Λέσβος, Αγιάσσος",http://hdl.handle.net/20.500.11853/283435,"Λουκάτος, Δημήτριος Σ.",Λέσβος,39.17584185,25.99891345023241,"Πολλά μουρά, πολλά κισμέτια"
5563,"Σαν έρτ΄τουν αγιώ Φίλιππ΄τ΄άγια τουν αγιώ δε λείπ΄.Σαν έρτ΄τ΄άγια τουν αγιώ, τα Νικολοβάρβαρα ν΄ιδώ με τα χιόνια χιουνισμένα τσι μι τα νερά βριμένα","Λέσβος, Μυτιλήνη",http://hdl.handle.net/20.500.11853/186999,"Βερναρδάκης, Γρηγ.",Λέσβος,39.17584185,25.99891345023241,"Σαν έρτ΄τουν αγιώ Φίλιππ΄τ΄άγια τουν αγιώ δε λείπ΄.Σαν έρτ΄τ΄άγια τουν αγιώ, τα Νικολοβάρβαρα ν΄ιδώ με τα χιόνια χιουνισμένα τσι μι τα νερά βριμένα"
67386,Ούλα τα πουλιά πααίνουν κι οι σκορδαλοί πομένουν,"Λέσβος, Τελώνια",http://hdl.handle.net/20.500.11853/151688,"Λουκάτος, Δημήτριος Σ.",Λέσβος,39.17584185,25.99891345023241,Ούλα τα πουλιά πααίνουν κι οι σκορδαλοί πομένουν
107248,Καλός γουνιός καλά πιδγιά,"Λέσβος, Πλαγιά",http://hdl.handle.net/20.500.11853/182520,"Σαρέλλης, Εμμανουήλ",Λέσβος,39.17584185,25.99891345023241,Καλός γουνιός καλά πιδγιά
71471,"Τον έχουν' απουρράβδ', απουμπάτσου κι απουκλώτσου",Λέσβος,http://hdl.handle.net/20.500.11853/201491,"Λουκόπουλος, Δημήτριος",Λέσβος,39.17584185,25.99891345023241,"Τον έχουν' απουρράβδ', απουμπάτσου κι απουκλώτσου"
668,Απ' τ' αυτί κι στου δάσκαλου,Λέσβος,http://hdl.handle.net/20.500.11853/197584,"Αναγνώστου, Σ.",Λέσβος,39.17584185,25.99891345023241,Απ' τ' αυτί κι στου δάσκαλου
66128,"Ήκσα θειά μ, πως ηγαμιόσ' κι' ηρθ' κι γω η γιανιψός σ","Λέσβος, Πετρί",http://hdl.handle.net/20.500.11853/163965,"Λουκάτος, Δημήτριος Σ.",Λέσβος,39.17584185,25.99891345023241,"Ήκσα θειά μ, πως ηγαμιόσ' κι' ηρθ' κι γω η γιανιψός σ"
67436,"Παίρνε βώλοι, σκότωνε διαβόλοι, πλέρωνε τζερεμέδες","Λέσβος, Τελώνια",http://hdl.handle.net/20.500.11853/163902,"Λουκάτος, Δημήτριος Σ.",Λέσβος,39.17584185,25.99891345023241,"Παίρνε βώλοι, σκότωνε διαβόλοι, πλέρωνε τζερεμέδες"
107331,Οι μήνες με το ρο το κρασί χωρίς νερό. Μήνες χωρίς ρο το κρασί με το νερό,"Λέσβος, Πλαγιά",http://hdl.handle.net/20.500.11853/274510,"Σαρέλλης, Εμμανουήλ",Λέσβος,39.17584185,25.99891345023241,Οι μήνες με το ρο το κρασί χωρίς νερό. Μήνες χωρίς ρο το κρασί με το νερό
737,Εστίψα βίδα τ',Λέσβος,http://hdl.handle.net/20.500.11853/140840,"Αναγνώστου, Σ.",Λέσβος,39.17584185,25.99891345023241,Εστίψα βίδα τ'
649,Άνιμους στη βράκα σ ;,Λέσβος,http://hdl.handle.net/20.500.11853/140834,"Αναγνώστου, Σ.",Λέσβος,39.17584185,25.99891345023241,Άνιμους στη βράκα σ ;
802,Μεις οι Βλαχ' όπως λάχ',Λέσβος,http://hdl.handle.net/20.500.11853/275514,"Αναγνώστου, Σ.",Λέσβος,39.17584185,25.99891345023241,Μεις οι Βλαχ' όπως λάχ'
107261,Κουτσοί στραβοί στον Άγιον Παντελεήμονα,"Λέσβος, Πλαγιά",http://hdl.handle.net/20.500.11853/157766,"Σαρέλλης, Εμμανουήλ",Λέσβος,39.17584185,25.99891345023241,Κουτσοί στραβοί στον Άγιον Παντελεήμονα
65628,"΄Γούμενε του Δαμαλά, δίχως νου, δίχως μυαλά, τα μικρά δεν ήθελες τα μεγάλα γύρευες. Βάστα, γέρο κούλερε, γύρ΄ζε τ΄ν αχερόμυλο κούνα τ΄ αραπόπ΄λο","Λέσβος, Τελώνια",http://hdl.handle.net/20.500.11853/163927,"Λουκάτος, Δημήτριος Σ.",Λέσβος,39.17584185,25.99891345023241,"΄Γούμενε του Δαμαλά, δίχως νου, δίχως μυαλά, τα μικρά δεν ήθελες τα μεγάλα γύρευες. Βάστα, γέρο κούλερε, γύρ΄ζε τ΄ν αχερόμυλο κούνα τ΄ αραπόπ΄λο"
814,Μι του μιγαλύτερου σ΄ σκόρδα να μη φυτεύγ΄ς,Λέσβος,http://hdl.handle.net/20.500.11853/279459,"Αναγνώστου, Σ.",Λέσβος,39.17584185,25.99891345023241,Μι του μιγαλύτερου σ΄ σκόρδα να μη φυτεύγ΄ς
665,Αμπέλ' έχ' ενί τον ευήθον,Λέσβος,http://hdl.handle.net/20.500.11853/140852,"Αναγνώστου, Σ.",Λέσβος,39.17584185,25.99891345023241,Αμπέλ' έχ' ενί τον ευήθον
66424,Κλάν' κι στ'βάζ' κι μαγκανίζ' κι ούλο το χουριό βουΐζ',"Λέσβος, Αγιάσσος",http://hdl.handle.net/20.500.11853/201806,"Λουκάτος, Δημήτριος Σ.",Λέσβος,39.17584185,25.99891345023241,Κλάν' κι στ'βάζ' κι μαγκανίζ' κι ούλο το χουριό βουΐζ'
889,Πού να τ βάλ' τσι πού να τ θεσ',Λέσβος,http://hdl.handle.net/20.500.11853/140820,"Αναγνώστου, Σ.",Λέσβος,39.17584185,25.99891345023241,Πού να τ βάλ' τσι πού να τ θεσ'
107280,Μηδί κάτα μηδί ζημνιά,"Λέσβος, Πλαγιά",http://hdl.handle.net/20.500.11853/182523,"Σαρέλλης, Εμμανουήλ",Λέσβος,39.17584185,25.99891345023241,Μηδί κάτα μηδί ζημνιά
692,Για καλό κι για κακό,Λέσβος,http://hdl.handle.net/20.500.11853/268625,"Αναγνώστου, Σ.",Λέσβος,39.17584185,25.99891345023241,Για καλό κι για κακό
107283,"Μι τη παλαβάδα μου, γιμίζου τη γκοιλάρα μου","Λέσβος, Πλαγιά",http://hdl.handle.net/20.500.11853/262060,"Σαρέλλης, Εμμανουήλ",Λέσβος,39.17584185,25.99891345023241,"Μι τη παλαβάδα μου, γιμίζου τη γκοιλάρα μου"
9901,Η λίγη η παλαβάδα είναι και λούσο,Λέσβος,http://hdl.handle.net/20.500.11853/284979,"Δήμου, Φώτιος",Λέσβος,39.17584185,25.99891345023241,Η λίγη η παλαβάδα είναι και λούσο
67611,"Ρο – ρο, για τσ΄παράδες, για τ' αυγό!","Λέσβος, Τελώνια",http://hdl.handle.net/20.500.11853/262100,"Λουκάτος, Δημήτριος Σ.",Λέσβος,39.17584185,25.99891345023241,"Ρο – ρο, για τσ΄παράδες, για τ' αυγό!"
5562,Οι άσχημις τσί οι τρελλαίς έχουν τις τύχις τις πολλαίς,"Λέσβος, Μυτιλήνη",http://hdl.handle.net/20.500.11853/187001,"Βερναρδάκης, Γρηγ.",Λέσβος,39.17584185,25.99891345023241,Οι άσχημις τσί οι τρελλαίς έχουν τις τύχις τις πολλαίς
9903,"Κουκκιά προυΐ, κουκιά βραδύ κουκκιά το μεσημέρι να κουτσαθή ο μάγερας που μας τα μαγερεύγει",Λέσβος,http://hdl.handle.net/20.500.11853/272575,"Δήμου, Φώτιος",Λέσβος,39.17584185,25.99891345023241,"Κουκκιά προυΐ, κουκιά βραδύ κουκκιά το μεσημέρι να κουτσαθή ο μάγερας που μας τα μαγερεύγει"
840,"Όποιος δεν έχ' γέρου, γέρουν αγοράζ'",Λέσβος,http://hdl.handle.net/20.500.11853/170178,"Αναγνώστου, Σ.",Λέσβος,39.17584185,25.99891345023241,"Όποιος δεν έχ' γέρου, γέρουν αγοράζ'"
107222,Δα γκ' στουλ'σμεν κ' νύφ΄ απομ' νι,"Λέσβος, Πλαγιά",http://hdl.handle.net/20.500.11853/288368,"Σαρέλλης, Εμμανουήλ",Λέσβος,39.17584185,25.99891345023241,Δα γκ' στουλ'σμεν κ' νύφ΄ απομ' νι
700,Δεν έχου δυό λόγια μι σένα,Λέσβος,http://hdl.handle.net/20.500.11853/214855,"Αναγνώστου, Σ.",Λέσβος,39.17584185,25.99891345023241,Δεν έχου δυό λόγια μι σένα
65461,"Ας είν' καθάριο το γυαλί, κι' ας λέη ου κόσμος κι' ας λαλή","Λέσβος, Αγιάσσος",http://hdl.handle.net/20.500.11853/163974,"Λουκάτος, Δημήτριος Σ.",Λέσβος,39.17584185,25.99891345023241,"Ας είν' καθάριο το γυαλί, κι' ας λέη ο κόσμος κι' ας λαλή"
107223,“Διώξι μι γι θα σί διώξου” λέγ' η αράχνη,"Λέσβος, Πλαγιά",http://hdl.handle.net/20.500.11853/181838,"Σαρέλλης, Εμμανουήλ",Λέσβος,39.17584185,25.99891345023241,“Διώξι μι γι θα σί διώξου” λέγ' η αράχνη
68289,Τό λωλό μ' τό κιφάλ τάθελε κι τά τραυάει,"Λέσβος, Καλλονή",http://hdl.handle.net/20.500.11853/270865,"Λουκάτος, Δημήτριος Σ.",Λέσβος,39.17584185,25.99891345023241,Τό λωλό μ' τό κιφάλ τάθελε κι τά τραυάει
